User_ID,Age,Weight_KG,Height_CM,BMI,Fitness_Goal,Diet_Preference,Experience_Level
4404,34,97,162,37.0,Fat Loss,Vegetarian,Beginner
4405,49,89,154,37.5,Fat Loss,Vegetarian,Intermediate
4406,60,82,156,33.7,Fat Loss,Vegetarian,Beginner
4407,60,85,178,26.8,Fat Loss,Vegetarian,Advanced
4408,23,90,154,37.9,Weight Maintenance,Vegetarian,Intermediate
4409,46,67,155,27.9,Fat Loss,Vegetarian,Beginner
4410,44,61,163,23.0,Muscle Gain,Vegetarian,Beginner
4411,21,50,155,20.8,Weight Maintenance,Non-Vegetarian,Beginner
4412,38,128,200,32.0,Fat Loss,Vegetarian,Advanced
4413,36,68,166,24.7,Muscle Gain,Vegetarian,Beginner
4414,47,64,167,22.9,Fat Loss,Vegetarian,Intermediate
4415,23,71,198,18.1,Muscle Gain,Non-Vegetarian,Intermediate
4416,35,126,188,35.6,Fat Loss,Vegetarian,Beginner
4417,25,123,190,34.1,Muscle Gain,Vegetarian,Beginner
4418,28,110,161,42.4,Fat Loss,Vegetarian,Advanced
4419,20,84,188,23.8,Fat Loss,Non-Vegetarian,Beginner
4420,27,107,187,30.6,Muscle Gain,Vegetarian,Advanced
4421,38,101,192,27.4,Muscle Gain,Vegetarian,Beginner
4422,42,69,165,25.3,Weight Maintenance,Vegetarian,Advanced
4423,45,116,161,44.8,Weight Maintenance,Non-Vegetarian,Intermediate
4424,53,54,157,21.9,Muscle Gain,Vegetarian,Intermediate
4425,40,111,181,33.9,Fat Loss,Non-Vegetarian,Intermediate
4426,49,102,195,26.8,Weight Maintenance,Non-Vegetarian,Advanced
4427,35,101,159,40.0,Fat Loss,Vegetarian,Intermediate
4428,63,51,162,19.4,Muscle Gain,Non-Vegetarian,Advanced
4429,52,77,196,20.0,Fat Loss,Vegetarian,Beginner
4430,64,60,178,18.9,Weight Maintenance,Non-Vegetarian,Advanced
4431,21,93,184,27.5,Fat Loss,Non-Vegetarian,Advanced
4432,55,56,177,17.9,Fat Loss,Non-Vegetarian,Advanced
4433,23,98,172,33.1,Weight Maintenance,Vegetarian,Advanced
4434,53,55,174,18.2,Muscle Gain,Non-Vegetarian,Intermediate
4435,39,56,176,18.1,Fat Loss,Vegetarian,Advanced
4436,23,126,159,49.8,Weight Maintenance,Non-Vegetarian,Advanced
4437,43,85,187,24.3,Fat Loss,Non-Vegetarian,Advanced
4438,61,118,186,34.1,Fat Loss,Vegetarian,Beginner
4439,41,77,184,22.7,Weight Maintenance,Vegetarian,Advanced
4440,36,80,176,25.8,Muscle Gain,Vegetarian,Beginner
4441,56,101,169,35.4,Fat Loss,Vegetarian,Beginner
4442,18,63,178,19.9,Muscle Gain,Vegetarian,Intermediate
4443,60,120,181,36.6,Fat Loss,Vegetarian,Intermediate
4444,24,84,167,30.1,Weight Maintenance,Vegetarian,Beginner
4445,50,118,176,38.1,Weight Maintenance,Vegetarian,Intermediate
4446,18,72,172,24.3,Fat Loss,Non-Vegetarian,Intermediate
4447,39,92,191,25.2,Muscle Gain,Vegetarian,Beginner
4448,44,72,162,27.4,Fat Loss,Vegetarian,Intermediate
4449,65,120,194,31.9,Fat Loss,Non-Vegetarian,Beginner
4450,20,79,185,23.1,Weight Maintenance,Vegetarian,Beginner
4451,35,115,175,37.6,Fat Loss,Non-Vegetarian,Intermediate
4452,29,99,152,42.8,Weight Maintenance,Non-Vegetarian,Advanced
4453,36,117,158,46.9,Muscle Gain,Non-Vegetarian,Beginner
4454,29,62,177,19.8,Fat Loss,Vegetarian,Beginner
4455,41,99,161,38.2,Fat Loss,Vegetarian,Advanced
4456,47,91,164,33.8,Weight Maintenance,Vegetarian,Beginner
4457,28,115,158,46.1,Muscle Gain,Vegetarian,Intermediate
4458,53,76,199,19.2,Fat Loss,Non-Vegetarian,Advanced
4459,48,74,169,25.9,Fat Loss,Vegetarian,Intermediate
4460,19,100,176,32.3,Muscle Gain,Non-Vegetarian,Beginner
4461,47,79,190,21.9,Fat Loss,Non-Vegetarian,Intermediate
4462,51,94,174,31.0,Fat Loss,Vegetarian,Intermediate
4463,32,81,157,32.9,Weight Maintenance,Non-Vegetarian,Intermediate
4464,51,53,161,20.4,Muscle Gain,Vegetarian,Advanced
4465,32,96,180,29.6,Fat Loss,Non-Vegetarian,Intermediate
4466,23,59,150,26.2,Muscle Gain,Vegetarian,Intermediate
4467,60,121,191,33.2,Weight Maintenance,Non-Vegetarian,Beginner
4468,56,80,154,33.7,Fat Loss,Vegetarian,Advanced
4469,48,92,150,40.9,Weight Maintenance,Vegetarian,Beginner
4470,65,60,182,18.1,Fat Loss,Vegetarian,Advanced
4471,54,51,180,15.7,Muscle Gain,Non-Vegetarian,Beginner
4472,58,130,199,32.8,Fat Loss,Non-Vegetarian,Advanced
4473,26,92,170,31.8,Fat Loss,Vegetarian,Intermediate
4474,64,95,166,34.5,Muscle Gain,Non-Vegetarian,Beginner
4475,50,121,164,45.0,Muscle Gain,Vegetarian,Advanced
4476,32,127,191,34.8,Muscle Gain,Vegetarian,Intermediate
4477,27,104,172,35.2,Muscle Gain,Vegetarian,Intermediate
4478,51,130,185,38.0,Muscle Gain,Non-Vegetarian,Intermediate
4479,63,124,173,41.4,Muscle Gain,Vegetarian,Advanced
4480,25,51,179,15.9,Fat Loss,Non-Vegetarian,Advanced
4481,50,103,184,30.4,Muscle Gain,Non-Vegetarian,Intermediate
4482,35,62,164,23.1,Weight Maintenance,Vegetarian,Advanced
4483,43,127,188,35.9,Weight Maintenance,Non-Vegetarian,Intermediate
4484,33,79,168,28.0,Weight Maintenance,Vegetarian,Beginner
4485,43,99,192,26.9,Fat Loss,Vegetarian,Advanced
4486,51,124,185,36.2,Muscle Gain,Non-Vegetarian,Beginner
4487,63,103,171,35.2,Weight Maintenance,Vegetarian,Beginner
4488,41,110,176,35.5,Muscle Gain,Non-Vegetarian,Intermediate
4489,26,94,154,39.6,Weight Maintenance,Non-Vegetarian,Beginner
4490,40,88,155,36.6,Fat Loss,Vegetarian,Intermediate
4491,26,87,172,29.4,Weight Maintenance,Vegetarian,Intermediate
4492,23,95,179,29.6,Fat Loss,Non-Vegetarian,Beginner
4493,33,108,177,34.5,Weight Maintenance,Non-Vegetarian,Advanced
4494,43,102,182,30.8,Muscle Gain,Vegetarian,Beginner
4495,23,119,196,31.0,Weight Maintenance,Vegetarian,Beginner
4496,38,89,198,22.7,Muscle Gain,Non-Vegetarian,Intermediate
4497,59,111,162,42.3,Fat Loss,Vegetarian,Advanced
4498,53,64,150,28.4,Weight Maintenance,Vegetarian,Advanced
4499,53,77,187,22.0,Fat Loss,Vegetarian,Intermediate
4500,29,87,169,30.5,Fat Loss,Vegetarian,Advanced
4501,65,120,168,42.5,Muscle Gain,Vegetarian,Beginner
4502,38,85,191,23.3,Weight Maintenance,Non-Vegetarian,Advanced
4503,23,54,182,16.3,Muscle Gain,Vegetarian,Intermediate
4504,35,99,182,29.9,Muscle Gain,Vegetarian,Beginner
4505,32,108,164,40.2,Fat Loss,Non-Vegetarian,Beginner
4506,50,79,154,33.3,Fat Loss,Vegetarian,Beginner
4507,60,51,158,20.4,Muscle Gain,Vegetarian,Beginner
4508,29,52,163,19.6,Weight Maintenance,Vegetarian,Advanced
4509,45,103,178,32.5,Muscle Gain,Vegetarian,Beginner
4510,43,116,178,36.6,Muscle Gain,Vegetarian,Intermediate
4511,49,61,158,24.4,Fat Loss,Non-Vegetarian,Beginner
4512,47,78,179,24.3,Fat Loss,Vegetarian,Intermediate
4513,42,87,154,36.7,Weight Maintenance,Vegetarian,Beginner
4514,28,125,186,36.1,Weight Maintenance,Non-Vegetarian,Beginner
4515,65,89,187,25.5,Muscle Gain,Vegetarian,Advanced
4516,54,120,161,46.3,Fat Loss,Vegetarian,Intermediate
4517,41,89,158,35.7,Weight Maintenance,Non-Vegetarian,Beginner
4518,46,85,182,25.7,Weight Maintenance,Non-Vegetarian,Intermediate
4519,30,65,160,25.4,Weight Maintenance,Non-Vegetarian,Beginner
4520,25,108,176,34.9,Fat Loss,Vegetarian,Intermediate
4521,21,79,168,28.0,Fat Loss,Vegetarian,Advanced
4522,55,81,199,20.5,Weight Maintenance,Vegetarian,Beginner
4523,34,125,159,49.4,Muscle Gain,Vegetarian,Advanced
4524,46,88,199,22.2,Weight Maintenance,Vegetarian,Advanced
4525,61,52,159,20.6,Fat Loss,Vegetarian,Beginner
4526,63,94,159,37.2,Fat Loss,Non-Vegetarian,Beginner
4527,28,55,181,16.8,Muscle Gain,Vegetarian,Advanced
4528,52,122,178,38.5,Fat Loss,Vegetarian,Advanced
4529,45,108,150,48.0,Muscle Gain,Non-Vegetarian,Advanced
4530,27,104,154,43.9,Fat Loss,Vegetarian,Advanced
4531,56,104,176,33.6,Muscle Gain,Vegetarian,Advanced
4532,45,123,172,41.6,Weight Maintenance,Vegetarian,Advanced
4533,27,57,150,25.3,Weight Maintenance,Non-Vegetarian,Intermediate
4534,59,86,195,22.6,Fat Loss,Vegetarian,Beginner
4535,49,102,185,29.8,Weight Maintenance,Non-Vegetarian,Advanced
4536,48,117,159,46.3,Fat Loss,Vegetarian,Intermediate
4537,32,80,173,26.7,Fat Loss,Non-Vegetarian,Beginner
4538,45,130,157,52.7,Weight Maintenance,Vegetarian,Beginner
4539,31,82,184,24.2,Muscle Gain,Non-Vegetarian,Beginner
4540,65,130,185,38.0,Muscle Gain,Vegetarian,Advanced
4541,36,76,153,32.5,Weight Maintenance,Vegetarian,Intermediate
4542,20,64,168,22.7,Muscle Gain,Vegetarian,Beginner
4543,56,80,179,25.0,Weight Maintenance,Vegetarian,Advanced
4544,32,53,195,13.9,Muscle Gain,Non-Vegetarian,Intermediate
4545,49,122,167,43.7,Fat Loss,Vegetarian,Advanced
4546,41,113,172,38.2,Muscle Gain,Vegetarian,Advanced
4547,18,74,165,27.2,Muscle Gain,Vegetarian,Intermediate
4548,53,112,174,37.0,Muscle Gain,Vegetarian,Advanced
4549,45,122,174,40.3,Fat Loss,Vegetarian,Advanced
4550,26,112,197,28.9,Fat Loss,Vegetarian,Intermediate
4551,32,64,159,25.3,Fat Loss,Vegetarian,Advanced
4552,63,122,169,42.7,Weight Maintenance,Vegetarian,Advanced
4553,32,72,152,31.2,Fat Loss,Vegetarian,Beginner
4554,41,130,183,38.8,Fat Loss,Vegetarian,Intermediate
4555,58,125,189,35.0,Fat Loss,Vegetarian,Intermediate
4556,50,61,185,17.8,Weight Maintenance,Non-Vegetarian,Intermediate
4557,26,91,163,34.3,Fat Loss,Vegetarian,Advanced
4558,51,66,200,16.5,Weight Maintenance,Vegetarian,Intermediate
4559,18,130,188,36.8,Muscle Gain,Vegetarian,Intermediate
4560,55,70,150,31.1,Weight Maintenance,Vegetarian,Intermediate
4561,62,109,177,34.8,Fat Loss,Vegetarian,Intermediate
4562,48,91,196,23.7,Weight Maintenance,Non-Vegetarian,Beginner
4563,23,101,196,26.3,Weight Maintenance,Non-Vegetarian,Beginner
4564,58,108,178,34.1,Muscle Gain,Vegetarian,Beginner
4565,19,85,186,24.6,Muscle Gain,Vegetarian,Intermediate
4566,54,86,167,30.8,Fat Loss,Non-Vegetarian,Advanced
4567,20,85,181,25.9,Muscle Gain,Vegetarian,Advanced
4568,64,82,185,24.0,Weight Maintenance,Vegetarian,Intermediate
4569,62,92,155,38.3,Muscle Gain,Non-Vegetarian,Beginner
4570,34,82,159,32.4,Weight Maintenance,Non-Vegetarian,Beginner
4571,26,90,155,37.5,Fat Loss,Vegetarian,Beginner
4572,18,120,154,50.6,Muscle Gain,Vegetarian,Beginner
4573,62,52,163,19.6,Fat Loss,Vegetarian,Advanced
4574,60,74,185,21.6,Fat Loss,Non-Vegetarian,Intermediate
4575,23,128,187,36.6,Muscle Gain,Vegetarian,Advanced
4576,51,52,161,20.1,Weight Maintenance,Non-Vegetarian,Beginner
4577,58,99,158,39.7,Fat Loss,Non-Vegetarian,Intermediate
4578,38,122,199,30.8,Fat Loss,Vegetarian,Intermediate
4579,61,75,179,23.4,Muscle Gain,Non-Vegetarian,Intermediate
4580,20,96,198,24.5,Muscle Gain,Vegetarian,Beginner
4581,37,69,191,18.9,Fat Loss,Non-Vegetarian,Intermediate
4582,36,96,172,32.4,Fat Loss,Vegetarian,Beginner
4583,52,120,191,32.9,Fat Loss,Vegetarian,Advanced
4584,48,119,189,33.3,Weight Maintenance,Vegetarian,Advanced
4585,65,114,184,33.7,Weight Maintenance,Non-Vegetarian,Advanced
4586,21,124,182,37.4,Fat Loss,Non-Vegetarian,Beginner
4587,42,124,164,46.1,Weight Maintenance,Non-Vegetarian,Beginner
4588,51,92,185,26.9,Weight Maintenance,Non-Vegetarian,Intermediate
4589,34,119,179,37.1,Fat Loss,Vegetarian,Intermediate
4590,65,67,167,24.0,Weight Maintenance,Vegetarian,Beginner
4591,63,63,150,28.0,Weight Maintenance,Non-Vegetarian,Beginner
4592,36,83,155,34.5,Weight Maintenance,Vegetarian,Advanced
4593,36,62,152,26.8,Weight Maintenance,Vegetarian,Intermediate
4594,56,60,177,19.2,Fat Loss,Vegetarian,Advanced
4595,38,108,196,28.1,Fat Loss,Vegetarian,Beginner
4596,46,104,166,37.7,Fat Loss,Non-Vegetarian,Beginner
4597,58,72,192,19.5,Muscle Gain,Vegetarian,Advanced
4598,39,110,183,32.8,Fat Loss,Vegetarian,Beginner
4599,65,99,186,28.6,Fat Loss,Vegetarian,Beginner
4600,44,88,197,22.7,Fat Loss,Vegetarian,Advanced
4601,61,123,153,52.5,Muscle Gain,Vegetarian,Beginner
4602,29,72,166,26.1,Muscle Gain,Vegetarian,Beginner
4603,40,104,191,28.5,Weight Maintenance,Vegetarian,Intermediate
4604,33,102,154,43.0,Fat Loss,Vegetarian,Beginner
4605,22,93,165,34.2,Weight Maintenance,Non-Vegetarian,Advanced
4606,56,72,152,31.2,Weight Maintenance,Vegetarian,Intermediate
4607,46,95,192,25.8,Muscle Gain,Vegetarian,Beginner
4608,58,106,164,39.4,Weight Maintenance,Vegetarian,Beginner
4609,65,117,162,44.6,Weight Maintenance,Vegetarian,Beginner
4610,63,61,179,19.0,Fat Loss,Vegetarian,Beginner
4611,39,79,159,31.2,Fat Loss,Vegetarian,Intermediate
4612,50,65,176,21.0,Muscle Gain,Vegetarian,Advanced
4613,35,53,184,15.7,Weight Maintenance,Vegetarian,Advanced
4614,34,69,199,17.4,Weight Maintenance,Vegetarian,Intermediate
4615,51,84,151,36.8,Muscle Gain,Vegetarian,Beginner
4616,59,84,191,23.0,Fat Loss,Vegetarian,Advanced
4617,53,110,184,32.5,Weight Maintenance,Vegetarian,Advanced
4618,45,59,177,18.8,Fat Loss,Non-Vegetarian,Advanced
4619,64,115,158,46.1,Fat Loss,Vegetarian,Beginner
4620,35,57,172,19.3,Fat Loss,Non-Vegetarian,Intermediate
4621,42,95,151,41.7,Muscle Gain,Vegetarian,Advanced
4622,60,109,163,41.0,Muscle Gain,Vegetarian,Advanced
4623,28,105,197,27.1,Fat Loss,Vegetarian,Beginner
4624,42,85,197,21.9,Weight Maintenance,Non-Vegetarian,Beginner
4625,47,80,177,25.5,Muscle Gain,Non-Vegetarian,Intermediate
4626,61,102,192,27.7,Fat Loss,Vegetarian,Advanced
4627,42,74,164,27.5,Fat Loss,Non-Vegetarian,Advanced
4628,43,78,199,19.7,Fat Loss,Vegetarian,Beginner
4629,53,72,195,18.9,Muscle Gain,Non-Vegetarian,Advanced
4630,58,118,153,50.4,Muscle Gain,Vegetarian,Beginner
4631,33,120,197,30.9,Weight Maintenance,Vegetarian,Beginner
4632,41,129,192,35.0,Fat Loss,Vegetarian,Beginner
4633,41,52,195,13.7,Fat Loss,Vegetarian,Beginner
4634,31,78,188,22.1,Muscle Gain,Vegetarian,Beginner
4635,30,126,193,33.8,Muscle Gain,Non-Vegetarian,Advanced
4636,34,66,192,17.9,Weight Maintenance,Vegetarian,Beginner
4637,21,87,191,23.8,Muscle Gain,Vegetarian,Beginner
4638,41,87,166,31.6,Muscle Gain,Vegetarian,Advanced
4639,43,57,160,22.3,Weight Maintenance,Vegetarian,Advanced
4640,54,95,164,35.3,Weight Maintenance,Vegetarian,Intermediate
4641,18,66,153,28.2,Fat Loss,Vegetarian,Advanced
4642,31,51,164,19.0,Fat Loss,Vegetarian,Beginner
4643,50,122,152,52.8,Muscle Gain,Vegetarian,Beginner
4644,19,77,193,20.7,Weight Maintenance,Vegetarian,Advanced
4645,40,57,189,16.0,Muscle Gain,Vegetarian,Advanced
4646,52,116,158,46.5,Muscle Gain,Vegetarian,Intermediate
4647,60,123,191,33.7,Fat Loss,Vegetarian,Advanced
4648,65,73,157,29.6,Weight Maintenance,Non-Vegetarian,Intermediate
4649,20,111,171,38.0,Fat Loss,Non-Vegetarian,Advanced
4650,55,79,166,28.7,Weight Maintenance,Vegetarian,Intermediate
4651,35,107,168,37.9,Fat Loss,Vegetarian,Intermediate
4652,59,73,191,20.0,Fat Loss,Vegetarian,Beginner
4653,39,77,182,23.2,Weight Maintenance,Vegetarian,Beginner
4654,24,92,192,25.0,Weight Maintenance,Vegetarian,Advanced
4655,53,59,190,16.3,Weight Maintenance,Vegetarian,Advanced
4656,47,66,191,18.1,Fat Loss,Vegetarian,Beginner
4657,60,52,156,21.4,Fat Loss,Vegetarian,Intermediate
4658,45,117,173,39.1,Fat Loss,Vegetarian,Advanced
4659,57,118,163,44.4,Muscle Gain,Non-Vegetarian,Advanced
4660,60,127,190,35.2,Weight Maintenance,Non-Vegetarian,Advanced
4661,25,62,160,24.2,Muscle Gain,Vegetarian,Beginner
4662,60,50,151,21.9,Weight Maintenance,Vegetarian,Advanced
4663,60,103,169,36.1,Muscle Gain,Non-Vegetarian,Beginner
4664,62,73,179,22.8,Weight Maintenance,Vegetarian,Intermediate
4665,47,76,172,25.7,Muscle Gain,Non-Vegetarian,Advanced
4666,21,89,164,33.1,Weight Maintenance,Vegetarian,Beginner
4667,47,64,160,25.0,Fat Loss,Vegetarian,Advanced
4668,43,50,191,13.7,Muscle Gain,Non-Vegetarian,Beginner
4669,34,116,162,44.2,Fat Loss,Vegetarian,Beginner
4670,49,113,185,33.0,Muscle Gain,Vegetarian,Advanced
4671,39,104,185,30.4,Muscle Gain,Vegetarian,Intermediate
4672,18,53,169,18.6,Weight Maintenance,Vegetarian,Advanced
4673,60,59,177,18.8,Fat Loss,Vegetarian,Beginner
4674,28,129,181,39.4,Muscle Gain,Non-Vegetarian,Beginner
4675,41,101,183,30.2,Muscle Gain,Non-Vegetarian,Intermediate
4676,53,78,178,24.6,Muscle Gain,Vegetarian,Beginner
4677,48,78,186,22.5,Weight Maintenance,Vegetarian,Beginner
4678,19,51,182,15.4,Weight Maintenance,Vegetarian,Intermediate
4679,50,76,187,21.7,Muscle Gain,Vegetarian,Intermediate
4680,38,121,194,32.2,Fat Loss,Non-Vegetarian,Intermediate
4681,36,88,160,34.4,Weight Maintenance,Vegetarian,Advanced
4682,65,60,154,25.3,Muscle Gain,Non-Vegetarian,Intermediate
4683,28,118,157,47.9,Weight Maintenance,Vegetarian,Beginner
4684,23,123,185,35.9,Fat Loss,Non-Vegetarian,Intermediate
4685,29,60,153,25.6,Fat Loss,Vegetarian,Intermediate
4686,43,54,158,21.6,Weight Maintenance,Vegetarian,Advanced
4687,49,79,158,31.6,Muscle Gain,Non-Vegetarian,Advanced
4688,55,113,180,34.9,Fat Loss,Non-Vegetarian,Beginner
4689,18,90,160,35.2,Muscle Gain,Vegetarian,Intermediate
4690,28,107,186,30.9,Fat Loss,Non-Vegetarian,Beginner
4691,28,91,162,34.7,Muscle Gain,Vegetarian,Intermediate
4692,63,70,187,20.0,Muscle Gain,Vegetarian,Advanced
4693,49,71,150,31.6,Muscle Gain,Vegetarian,Intermediate
4694,65,78,153,33.3,Weight Maintenance,Non-Vegetarian,Intermediate
4695,40,65,163,24.5,Weight Maintenance,Non-Vegetarian,Intermediate
4696,54,97,158,38.9,Muscle Gain,Vegetarian,Intermediate
4697,58,51,185,14.9,Muscle Gain,Vegetarian,Beginner
4698,35,128,165,47.0,Muscle Gain,Non-Vegetarian,Beginner
4699,50,57,150,25.3,Muscle Gain,Vegetarian,Advanced
4700,42,63,194,16.7,Weight Maintenance,Vegetarian,Intermediate
4701,18,54,165,19.8,Fat Loss,Vegetarian,Advanced
4702,35,103,186,29.8,Muscle Gain,Vegetarian,Advanced
4703,42,78,165,28.7,Weight Maintenance,Non-Vegetarian,Advanced
4704,60,78,150,34.7,Weight Maintenance,Vegetarian,Intermediate
4705,29,73,178,23.0,Fat Loss,Vegetarian,Advanced
4706,46,109,176,35.2,Fat Loss,Vegetarian,Intermediate
4707,63,83,163,31.2,Muscle Gain,Vegetarian,Advanced
4708,51,88,159,34.8,Weight Maintenance,Vegetarian,Advanced
4709,49,58,178,18.3,Weight Maintenance,Vegetarian,Advanced
4710,50,111,156,45.6,Weight Maintenance,Vegetarian,Intermediate
4711,45,124,156,51.0,Weight Maintenance,Vegetarian,Advanced
4712,29,77,188,21.8,Weight Maintenance,Vegetarian,Beginner
4713,21,58,173,19.4,Weight Maintenance,Non-Vegetarian,Beginner
4714,50,113,172,38.2,Muscle Gain,Vegetarian,Advanced
4715,50,122,155,50.8,Muscle Gain,Vegetarian,Beginner
4716,44,123,157,49.9,Muscle Gain,Non-Vegetarian,Beginner
4717,53,110,179,34.3,Weight Maintenance,Vegetarian,Beginner
4718,40,58,172,19.6,Fat Loss,Non-Vegetarian,Advanced
4719,25,55,180,17.0,Fat Loss,Non-Vegetarian,Beginner
4720,30,128,187,36.6,Fat Loss,Vegetarian,Advanced
4721,47,127,183,37.9,Fat Loss,Vegetarian,Advanced
4722,27,100,156,41.1,Fat Loss,Vegetarian,Beginner
4723,24,93,184,27.5,Muscle Gain,Non-Vegetarian,Advanced
4724,42,68,155,28.3,Fat Loss,Vegetarian,Beginner
4725,31,65,164,24.2,Muscle Gain,Vegetarian,Beginner
4726,41,114,151,50.0,Muscle Gain,Vegetarian,Beginner
4727,45,129,181,39.4,Fat Loss,Vegetarian,Intermediate
4728,29,84,195,22.1,Muscle Gain,Vegetarian,Advanced
4729,34,121,181,36.9,Fat Loss,Vegetarian,Beginner
4730,64,56,159,22.2,Fat Loss,Non-Vegetarian,Advanced
4731,33,72,179,22.5,Weight Maintenance,Vegetarian,Beginner
4732,21,121,173,40.4,Fat Loss,Vegetarian,Beginner
4733,47,124,154,52.3,Fat Loss,Vegetarian,Intermediate
4734,53,83,169,29.1,Muscle Gain,Non-Vegetarian,Advanced
4735,24,74,192,20.1,Weight Maintenance,Vegetarian,Intermediate
4736,23,92,200,23.0,Fat Loss,Vegetarian,Advanced
4737,65,111,182,33.5,Weight Maintenance,Non-Vegetarian,Advanced
4738,45,83,179,25.9,Fat Loss,Vegetarian,Intermediate
4739,39,82,185,24.0,Fat Loss,Vegetarian,Beginner
4740,61,105,187,30.0,Weight Maintenance,Vegetarian,Advanced
4741,44,119,185,34.8,Muscle Gain,Vegetarian,Beginner
4742,62,125,175,40.8,Muscle Gain,Vegetarian,Beginner
4743,59,116,185,33.9,Muscle Gain,Vegetarian,Beginner
4744,32,121,200,30.2,Weight Maintenance,Vegetarian,Advanced
4745,22,64,193,17.2,Weight Maintenance,Vegetarian,Beginner
4746,33,58,153,24.8,Weight Maintenance,Vegetarian,Intermediate
4747,23,123,180,38.0,Muscle Gain,Vegetarian,Beginner
4748,65,67,190,18.6,Muscle Gain,Vegetarian,Beginner
4749,33,62,188,17.5,Weight Maintenance,Non-Vegetarian,Advanced
4750,20,123,195,32.3,Muscle Gain,Vegetarian,Beginner
4751,50,69,174,22.8,Fat Loss,Vegetarian,Advanced
4752,39,62,184,18.3,Muscle Gain,Vegetarian,Beginner
4753,48,87,189,24.4,Muscle Gain,Vegetarian,Advanced
4754,34,85,150,37.8,Weight Maintenance,Vegetarian,Beginner
4755,48,56,187,16.0,Weight Maintenance,Vegetarian,Beginner
4756,31,73,190,20.2,Weight Maintenance,Vegetarian,Advanced
4757,25,102,158,40.9,Weight Maintenance,Non-Vegetarian,Beginner
4758,27,117,175,38.2,Muscle Gain,Vegetarian,Intermediate
4759,37,69,195,18.1,Muscle Gain,Vegetarian,Intermediate
4760,64,56,190,15.5,Muscle Gain,Non-Vegetarian,Advanced
4761,42,95,197,24.5,Fat Loss,Vegetarian,Beginner
4762,18,83,162,31.6,Fat Loss,Vegetarian,Advanced
4763,60,87,198,22.2,Weight Maintenance,Non-Vegetarian,Advanced
4764,43,122,170,42.2,Fat Loss,Non-Vegetarian,Intermediate
4765,59,119,150,52.9,Weight Maintenance,Vegetarian,Advanced
4766,48,93,151,40.8,Weight Maintenance,Vegetarian,Beginner
4767,37,130,192,35.3,Fat Loss,Vegetarian,Advanced
4768,47,127,185,37.1,Fat Loss,Non-Vegetarian,Intermediate
4769,54,89,191,24.4,Weight Maintenance,Vegetarian,Beginner
4770,40,80,163,30.1,Muscle Gain,Non-Vegetarian,Beginner
4771,33,64,151,28.1,Muscle Gain,Vegetarian,Advanced
4772,41,107,180,33.0,Fat Loss,Non-Vegetarian,Beginner
4773,21,98,172,33.1,Weight Maintenance,Vegetarian,Beginner
4774,31,67,180,20.7,Weight Maintenance,Vegetarian,Beginner
4775,55,70,196,18.2,Weight Maintenance,Vegetarian,Beginner
4776,26,121,181,36.9,Fat Loss,Vegetarian,Advanced
4777,23,115,192,31.2,Muscle Gain,Non-Vegetarian,Advanced
4778,19,124,183,37.0,Muscle Gain,Non-Vegetarian,Intermediate
4779,59,73,175,23.8,Muscle Gain,Vegetarian,Advanced
4780,32,119,155,49.5,Muscle Gain,Vegetarian,Intermediate
4781,56,55,193,14.8,Muscle Gain,Vegetarian,Beginner
4782,61,63,199,15.9,Fat Loss,Vegetarian,Beginner
4783,44,68,190,18.8,Muscle Gain,Vegetarian,Beginner
4784,34,125,178,39.5,Fat Loss,Vegetarian,Advanced
4785,52,104,181,31.7,Fat Loss,Vegetarian,Intermediate
4786,65,70,173,23.4,Fat Loss,Non-Vegetarian,Advanced
4787,22,74,151,32.5,Weight Maintenance,Vegetarian,Advanced
4788,59,104,183,31.1,Fat Loss,Vegetarian,Intermediate
4789,52,113,160,44.1,Weight Maintenance,Vegetarian,Beginner
4790,43,73,200,18.2,Fat Loss,Vegetarian,Advanced
4791,26,91,150,40.4,Weight Maintenance,Vegetarian,Intermediate
4792,23,129,152,55.8,Fat Loss,Non-Vegetarian,Beginner
4793,42,64,158,25.6,Muscle Gain,Non-Vegetarian,Beginner
4794,21,65,163,24.5,Muscle Gain,Non-Vegetarian,Advanced
4795,23,67,165,24.6,Weight Maintenance,Vegetarian,Intermediate
4796,43,85,182,25.7,Muscle Gain,Non-Vegetarian,Beginner
4797,29,52,168,18.4,Weight Maintenance,Vegetarian,Advanced
4798,26,82,183,24.5,Muscle Gain,Vegetarian,Advanced
4799,29,101,183,30.2,Muscle Gain,Non-Vegetarian,Intermediate
4800,44,73,153,31.2,Muscle Gain,Vegetarian,Intermediate
